rid,x,y,KMeans_Labels
154800570#3,5690.246666666666,4581.366666666666,23
154800570#5,5793.280000000001,4534.932,23
154800577#0,6220.8225,2944.7675,13
154800577#1,6204.75375,2695.36,13
154800579#0,6558.0725,2892.2575,14
154800579#1,6595.475,2867.17,14
154800579#2,6592.525,2825.0550000000003,14
154800579#3,6607.879999999999,2789.3,14
154800586#0,5611.66,4469.334,18
154800586#3,5658.48,4465.004999999999,18
154800586#4,5678.45,4457.825000000001,18
154800586#5,5701.715,4451.59,18
154800586#6,5724.91,4446.8966666666665,18
154800586#7,5746.8150000000005,4437.76,18
154800586#8,5780.153333333333,4433.953333333334,18
154800586#9,5798.15,4454.56,18
154800587#0,6859.7300000000005,4502.253333333333,24
154800587#2,6797.145,4511.895,24
154800587#3,6729.2775,4537.885,24
154800587#5,6736.1775,4569.85,24
154800587#6,6748.085,4586.255,24
154800587#7,6763.633333333334,4696.84,24
154800589#0,6154.87,3095.35,13
154800589#1,6230.393333333333,3044.7333333333336,13
154800589#2,6363.52,3003.9266666666663,13
154800590#0,5853.483333333334,4547.753333333333,23
154806075#0,4709.9875,4326.3275,17
154806076#0,4791.545,4328.72,17
154806077,4432.835,4482.055,16
154806078#0,4742.2125,4327.04,17
154806079#0,4748.803333333333,4151.053333333333,17
154806080#0,4593.3975,4520.3525,17
154806081#0,4928.645,4199.405,17
154806082#0,4757.836666666667,4247.56,17
154806082#2,4755.136666666666,4208.176666666666,17
154806082#3,4732.465,4200.41,17
154806082#4,4695.403333333333,4197.706666666666,17
154806083,4440.226000000001,4209.255999999999,16
154806084#0,4544.035,4136.455,17
154806084#1,4542.575,4174.805,17
154806084#2,4541.03,4220.085,17
154806084#3,4539.025,4284.475,17
154806084#4,4537.715,4326.41,17
154806084#5,4536.41,4363.495000000001,17
154806084#6,4532.58,4451.77,17
154806084#7,4528.625,4550.06,17
154806085,5453.811428571428,3351.4528571428573,12
157058384#0,3975.630833333333,6251.96875,26
157058384#4,4009.03,5754.864,26
161392507#0,6943.965,5346.595,24
161392507#1,6931.01,5292.15,24
161392507#2,6919.346666666667,5239.3966666666665,24
161392507#3,6910.87,5206.01,24
161392507#4,6906.54,5176.575,24
161392507#5,6897.205,5126.855,24
161392507#6,6887.0650000000005,5076.8150000000005,24
161392507#7,6883.885,5047.285,24
161392508#0,6960.505,5282.18,24
161392508#1,6991.82,5244.106666666667,24
161392508#2,7012.990000000001,5230.946666666667,24
161392508#3,7031.24,5215.37,24
161392508#4,7048.21,5200.415,24
161392508#5,7063.475,5185.98,24
161392508#6,7072.81,5157.235,24
161392509#0,6244.7300000000005,1821.44125,8
161392509#1,6310.567142857143,1800.6514285714286,8
161392511,7171.505,5004.325000000001,24
161392512#0,6178.376666666666,1770.22,8
161392512#1,6162.705,1961.842,8
161392512#2,6303.887647058823,1977.509411764706,8
161392512#3,6345.74,1798.302,8
161392513#0,6941.356666666667,5393.143333333333,24
161392513#1,6968.063333333334,5382.94,24
161392513#2,6996.27,5372.77,24
161392513#4,7023.62,5363.915,24
161392513#5,7117.2775,5348.7275,24
161392513#6,7253.94,5335.796666666666,24
161392517#0,5380.2635294117645,1970.768823529412,7
161392518#0,6541.0,4841.7925,24
161392518#1,6581.65,4934.370000000001,24
161392518#10,6758.715,5587.325,29
161392518#11,6766.255,5685.695,29
161392518#12,6770.996666666667,5771.673333333333,29
161392518#14,6778.41,5856.5650000000005,29
161392518#2,6600.174999999999,4976.655,24
161392518#3,6618.43,5021.433333333333,24
161392518#5,6661.665,5117.0575,24
161392518#7,6707.475,5222.825,24
161392518#9,6742.762,5403.737999999999,24
161392519#0,6834.555,4911.735000000001,24
161392519#1,6816.563333333334,4911.966666666666,24
161392519#2,6784.655000000001,4911.385,24
161392519#3,6758.58,4906.860000000001,24
161392519#4,6741.145,4901.755,24
161392519#5,6721.46,4900.18,24
161392519#6,6698.370000000001,4903.93,24
161392519#7,6666.56,4907.389999999999,24
161392519#8,6625.5,4911.615,24
161392519#9,6589.03,4914.225,24
161392522#0,5875.961363636364,1690.1727272727271,8
161392526#0,6202.365,1867.485,8
161392526#1,6207.075000000001,1817.115,8
161392526#2,6212.5175,1774.4875,8
161392526#3,5837.298846153846,1684.8326923076925,8
161392530,6945.68,4760.95,24
161392537,7091.055,5658.38,29
161392539,7022.795,5667.62,29
161392543#0,6920.685,5089.42,24
161392543#1,6966.81,5084.05,24
161392548,6909.35,5005.845,24
161392549,6967.525,5640.115,29
161392551,6600.97,4847.18,24
161392553,6981.155000000001,5360.495,24
161392554,7051.91,5616.945,29
161392555,7080.98,4917.16,24
161392556,6930.795,5003.505,24
161392557,7013.3150000000005,5384.87,24
161392559,7070.98,5659.125,29
161392561,6950.05,5001.74,24
161392563,6984.175,5325.92,24
161392564,7092.045,5717.745000000001,29
161392565,6889.62,5007.84,24
161392569#0,6687.485000000001,4851.615,24
161392569#1,6713.83,4847.615,24
161392570#0,6748.77,4842.38,24
161392570#1,6778.5,4838.31,24
161392570#2,6802.57,4835.185,24
161392571,6945.49,5257.42,24
161392572#0,6850.1525,4781.1525,24
161392572#2,6861.9575,4843.875,24
161392574,6983.053333333333,5284.803333333333,24
161392575,7010.860000000001,4780.2733333333335,24
161392580#0,6862.245000000001,4948.59,24
161392580#1,6930.955,4939.790000000001,24
161392581#0,6692.4400000000005,4810.780000000001,24
161392581#1,6703.575,4876.3,24
161392582#0,6813.924999999999,4813.5650000000005,24
161392582#1,6822.68,4873.29,24
161392583,6510.823333333334,1949.4766666666667,4
161392584#0,7050.66,4743.030000000001,24
161392584#1,7062.255,4800.905,24
161392586#0,6642.04,4843.65,24
161392586#1,6647.56,4929.175,24
161392586#2,6649.045,4971.12,24
161392588#0,7058.4400000000005,5603.905,29
161392588#1,7028.9,5608.295,29
161392590,7016.276666666668,5544.883333333334,29
161392594#0,6974.795,5589.935,29
161392594#1,7041.972,5588.608,29
161392595#0,6628.605,4993.505,24
161392595#1,6669.349999999999,4991.066666666667,24
161392595#2,6725.2375,4986.165,24
161392595#3,6707.223333333332,5033.686666666667,24
161392596#0,6727.195,4805.205,24
161392596#1,6733.916666666667,4869.570000000001,24
161392598#0,7003.79,5287.06,24
161392598#1,7007.51,5309.625,24
161392598#2,7009.685,5343.92,24
161392599#0,7068.415,5613.895,29
161392599#1,7041.972,5588.608,29
161392600#0,7045.155000000001,5180.955,24
161392600#1,6996.9,5186.4,24
161392600#2,6955.585,5191.004999999999,24
161392600#3,6923.485000000001,5194.585,24
161392601#0,6801.66,4951.125,24
161392601#1,6792.844999999999,4873.365,24
161392601#2,6783.645,4794.685,24
161392603#0,6963.76,5524.5,29
161392603#1,7004.57,5515.455,29
161392603#2,7157.736666666667,5484.080000000001,29
161392608#0,7014.85,5251.4775,24
161392608#1,7026.7,5285.459999999999,24
161392610#0,7085.395,4829.325,24
161392610#1,7024.7525000000005,4828.4675,24
161392611#0,7120.44,5135.92,24
161392611#1,7000.795,5146.695,24
161392613,6796.614,5038.076,24
161392614#0,6417.415,1821.905,4
161392614#1,6524.610000000001,1950.685,4
161392615#0,7129.855,5740.93,29
161392615#2,7114.8150000000005,5659.34,29
161392616#0,6692.943333333334,4942.903333333333,24
161392616#1,6680.805,4878.040000000001,24
161392616#2,6669.62,4815.865,24
161392617#0,7090.59,5278.674999999999,24
161392617#1,7079.7325,5230.2775,24
161392619#0,6761.8150000000005,4799.48,24
161392619#1,6769.8875,4868.76,24
161392619#2,6775.385,4951.075,24
161392620#0,7046.525,5651.175,29
161392620#1,7054.37,5691.924999999999,29
161392620#2,7060.83,5725.299999999999,29
161392620#3,7067.036666666667,5743.953333333334,29
161392621#0,7068.535,5281.1,24
161392621#1,7059.2175,5239.15,24
161392621#2,7028.785,5198.004999999999,24
161392624#0,7044.016666666666,5044.79,24
161392624#1,6915.666666666667,5057.096666666667,24
161392624#2,6875.16,5063.66,24
161392624#3,6820.995,5069.33,24
161392625#0,6858.16,4919.62,24
161392625#2,6922.539999999999,4914.744000000001,24
161392625#3,7050.03,4902.965,24
161392626#0,7125.336666666667,5376.663333333334,24
161392626#1,7028.033333333333,5398.849999999999,24
161392626#2,7010.135,5405.075000000001,24
161392627#0,6996.545,5541.715,29
161392627#1,7004.275,5575.33,29
161392627#2,7007.47,5598.889999999999,29
161392627#3,7023.5650000000005,5624.1025,29
161392630#0,6341.051428571429,1796.49,8
161392630#1,6309.12,1769.48,8
161392630#2,6283.7,1770.13,8
161392631,6873.593333333333,5033.826666666667,24
161392635#0,7181.043333333334,5603.676666666666,29
161392635#1,7095.88,5623.21,29
161392635#2,7078.9,5625.005,29
161392635#4,7061.045,5628.610000000001,29
161392635#5,7050.33,5632.4,29
161392636#0,6083.046,2091.344,8
161392636#2,6358.475,1993.9,8
161392636#3,6367.415,1922.48,8
161392636#5,6352.4375,1776.7075,8
161392636#6,6330.97,1692.9333333333334,8
161392637#0,6926.74,5213.995,24
161392637#1,6959.215,5210.63,24
161392637#2,7002.713333333333,5213.873333333334,24
161392637#3,7038.8075,5247.887500000001,24
161392637#4,7049.355,5283.145,24
161392638#0,5968.047142857143,1791.962857142857,8
161392638#2,5689.373333333334,1707.85,8
161392639#0,5455.9975,1835.6025,7
161393441,4011.963333333333,3286.9933333333333,11
161393442#0,4046.92,3358.26,11
161393442#1,4077.75,3373.855,11
161393443#0,4150.935,3305.605,11
161393443#1,4109.616666666667,3291.22,11
161393444#0,4141.495,3344.145,11
161393444#1,4107.473333333333,3328.623333333333,11
161393444#2,4071.5,3314.505,11
161393445#0,4059.125,3336.36,11
161393445#1,4088.895,3353.035,11
161393445#2,4124.306,3374.92,11
161393445#3,4147.02,3382.9700000000003,11
161393446#0,4038.486666666666,3399.4166666666665,11
161393446#2,4061.73,3352.665,11
161393446#3,4073.925,3329.655,11
161393447#0,4130.166666666667,3322.39,11
161393447#1,4115.8125,3350.875,11
161393447#2,4103.45,3373.14,11
161393447#4,4084.31,3410.22,11
162173386#0,3096.682,4012.385,15
162173392#0,3078.6216666666664,3993.446666666666,15
162173402#0,3179.355,4041.28,15
163816326#0,5649.798,4140.368,18
163816326#2,5741.9325,4103.0225,18
163816326#4,5856.290588235294,3965.0517647058814,18
164410342#0,4066.1,3956.960000000001,16
164410342#2,4135.543333333334,3964.3233333333337,16
164410343#0,4246.17,3691.435,16
164410343#2,4224.4400000000005,3689.075,16
164410344#0,4300.233333333334,3690.32,16
164410345#0,4102.68,3933.403333333333,16
164410345#2,4099.865,3974.725,16
164410345#3,4097.15,4000.12,16
164410346#0,4275.865,3675.46,16
164410346#1,4269.376666666667,3728.24,16
168663957#1,3702.31,4092.006666666666,16
168663958#0,3518.36,4129.565,15
168663958#1,3605.27,4123.075000000001,16
168663958#2,3677.56,4120.24,16
168663959#1,3907.595,4094.615,16
168663959#2,3851.06,4097.865,16
168663959#4,3768.9,4102.3325,16
168663960#0,5431.048333333333,4137.598333333333,18
168663960#10,4814.206666666667,4114.1883333333335,17
168663960#4,5223.383333333334,4130.24,17
168663960#6,5115.636666666666,4125.983333333334,17
168663960#7,5025.405,4122.41,17
168663961#1,4052.7,4100.3,16
168663961#2,4130.24,4100.58,16
168663961#3,4197.780000000001,4101.92,16
168663961#4,4253.370000000001,4102.264999999999,16
168663961#5,4331.63,4106.424999999999,16
168663961#6,4463.29,4111.145,17
168663961#7,4626.713333333333,4117.55,17
168663962#2,3010.5710000000004,4292.648666666667,15
168663976#0,4544.88,4088.0766666666655,17
168663978,4020.5,4050.75,16
168663979,3949.225,3965.16,16
168663983,4386.780000000001,3947.315,16
168663986#0,4280.053333333333,4076.653333333333,16
168663988,3383.066666666667,3994.163333333333,15
168663990,3867.286666666667,4014.328333333333,16
168663992,4057.305,4060.91,16
168663993#0,3941.436,4026.56,16
168663993#2,4002.7425,4026.425,16
168663993#3,4047.77,4028.13,16
168663993#4,4076.335,4030.28,16
168663993#5,4124.870000000001,4036.75,16
168663994#1,4043.055,3992.73,16
168663995#0,3647.344,4089.398,16
168663996#0,3422.04,4238.66,15
168663996#1,3449.585,4234.395,15
168663997#0,3998.67,4056.575,16
168664000,4090.2066666666665,4061.723333333333,16
168664001#0,3672.034285714286,4157.628571428571,16
168664003#0,3401.0660000000003,4166.26,15
168664004#0,4066.765,3774.06,16
168664004#3,4056.6825,3867.0275,16
168664004#6,4050.3025,3925.8875,16
168664004#8,4046.085,3964.785,16
168664006#0,3897.8875,4082.11,16
168664008#2,3449.603333333333,3896.2533333333336,15
168664008#4,3443.2275,3700.265,15
168664008#6,3447.9283333333333,3596.905,15
168683396#0,4047.99,5577.406666666667,26
168683396#1,4107.723333333332,5582.643333333333,26
168683397#1,3539.59,5819.360000000001,25
168683397#2,3529.88,6036.336428571429,26
168683398,4043.945,5687.969999999999,26
168683399,4156.17,5654.139999999999,26
168683406,3985.295,5837.365,26
168683408,3960.09,5835.915,26
168683414#0,3288.026666666666,5635.173333333333,25
168683414#11,3309.17,5300.366666666667,20
168683414#13,3306.07,5266.1,20
168683414#14,3304.67,5229.15,20
168683414#15,3302.49,5169.615,20
168683414#16,3300.6175,5109.125,20
168683414#2,3294.855,5552.3175,25
168683414#4,3299.015,5510.82,25
168683414#6,3309.3766666666666,5419.086666666667,20
168683414#8,3311.3175,5352.1900000000005,20
168683416#0,4078.54,5635.535,26
168683416#1,4052.46,5704.806666666666,26
168683417#0,4181.56,5609.639999999999,26
168683417#1,4178.04,5645.97,26
168683417#2,4172.625,5700.755,26
168683418#0,4142.86,5607.575,26
168683418#1,4139.465,5642.88,26
168683418#2,4134.65,5691.8,26
168683419#0,4148.113333333334,4894.136666666666,21
168683419#2,4138.415,5000.01,21
168683419#3,4124.360000000001,5148.87,21
168683419#4,4112.34,5272.27,21
168683419#5,4101.435,5385.84,21
168683419#6,4090.11,5509.844999999999,26
168683423#1,4013.475,5696.66,26
168683423#11,4096.324285714286,4838.71,21
168683423#2,4018.46,5631.42,26
168683423#3,4029.315,5506.52,26
168683423#4,4041.185,5383.555,21
168683423#5,4052.015,5274.855,21
168683423#6,4057.35,5222.32,21
168683423#7,4065.41,5141.31,21
168683423#8,4079.72,4996.025,21
168683423#9,4089.966666666666,4893.81,21
168683424#0,4038.122,5864.018,26
168683424#1,3994.78,5806.12,26
168683424#2,3972.91,5804.72,26
168683424#3,3949.43,5817.3075,26
169691270#0,6273.329999999999,3592.78,18
169691271#0,6257.156666666667,3551.403333333333,18
169691273#0,6160.975,3557.01,18
169691273#1,6201.63,3541.415,18
169691275#0,6200.35,3538.09,18
169691275#1,6244.24,3541.54,18
169691275#2,6257.21,3575.08,18
169691275#3,6269.685,3607.32,18
169811754#0,3490.7183333333337,5811.6483333333335,25
169811755#0,3547.0066666666667,5426.393333333333,21
169811755#11,3541.2983333333336,5743.235000000001,25
169811755#2,3546.065,5453.49,20
169811755#3,3545.79,5478.635,21
169811755#4,3545.52,5525.9075,26
169811755#6,3544.765,5559.2,25
169811755#8,3543.7200000000003,5594.665,25
169811755#9,3542.995,5636.31,25
169811776,3228.1400000000003,5802.01,25
169811788,3309.1200000000003,5838.68,25
169811812#0,3558.603333333334,5803.93,26
169811812#1,3598.815,5805.305,26
170624688#0,5270.869333333333,713.1093333333333,2
170624692#1,4972.586666666667,1144.37,2
170624692#2,4889.31,1136.0500000000002,2
170624692#3,4775.83,1124.74,2
170624692#4,4661.42,1112.08,2
170624692#5,4571.84,1102.125,2
170624692#6,4403.79,1084.1766666666665,2
170624716#1,4006.448,1037.714,1
170624716#2,4091.532,1057.842,1
170624716#3,4255.145,1076.365,1
170624718#1,5427.53,1287.4833333333331,2
170624721#0,3080.982765957446,461.0597872340426,0
170624726#1,5304.094999999999,1288.5749999999998,2
170624726#2,5367.3175,1314.4375,2
170624726#3,5417.71,1327.5525,2
171018740,4703.543636363636,2916.211818181818,12
171018742#0,4754.694285714286,3076.9700000000003,12
171018745#0,4837.3825,2849.2125,12
171018748#0,4833.105,2902.2166666666667,12
171018750#0,4699.186666666667,2941.6633333333334,12
171018750#2,4715.961666666666,2917.8583333333336,12
172359129#0,3524.4166666666665,5675.693333333334,25
172359129#2,3479.45,5675.235000000001,25
172359129#3,3444.8,5673.97,25
172359129#4,3416.875,5672.98,25
172359529#0,3362.353333333333,5512.416666666667,25
172363510#1,3667.68,5649.75,26
172363511,3648.075,5648.7,26
172363513#0,3636.94,5680.219999999999,26
172363513#1,3658.0,5681.02,26
172363513#2,3681.15,5684.01,26
172363514#0,3756.04,5675.453333333334,26
172363515#0,3699.7333333333336,5578.4766666666665,26
172363515#2,3695.865,5645.075000000001,26
172363515#4,3692.81,5701.035,26
172363516#0,3629.86,5647.89,26
172363516#1,3644.86,5697.4075,26
172627211,6538.953333333334,1003.4533333333334,4
172627212,6539.193333333334,1009.6566666666668,4
172627267#1,6476.93,1428.09,4
172627267#2,6378.396666666667,1417.8933333333334,3
172627267#4,6234.22,1403.4499999999998,3
172627267#5,6032.12,1382.22,3
172627267#6,5714.959999999999,1349.3033333333333,3
174022595#2,4702.3975,3536.6825,17
174022625,4172.715,4788.34,21
174022630#1,4132.87,2623.77,11
174022630#2,4082.584,2699.398,11
174022632#1,4068.645,4486.655000000001,16
174022632#2,4064.695,4473.87,16
174022632#3,4024.63,4345.486666666667,16
174022632#4,3980.638,4316.868,16
174022632#5,3817.54,4325.795,16
174022633#0,3991.79,3421.745,11
174022633#1,4005.533333333333,3426.263333333334,11
174022633#10,4402.2725,3470.1775,12
174022633#13,4537.663333333333,3484.8,12
174022633#15,4659.1866666666665,3497.9500000000003,12
174022633#3,4054.9966666666655,3431.786666666667,11
174022633#5,4116.215,3438.68,11
174022633#6,4191.1466666666665,3446.39,11
174022633#8,4267.366666666666,3454.813333333333,11
174022635#1,4007.37,2803.2,11
174022635#2,3968.375,2852.81,11
174022635#3,3938.985,2889.625,11
174022635#4,3898.0166666666655,2939.903333333333,11
174022636,3678.18,1968.41,6
174022649,4162.562222222222,2519.867777777778,11
174022658,4136.783333333333,5447.580000000001,21
174022659#1,4178.06,5449.635,26
174022659#10,4550.6,5464.455,27
174022659#11,4589.870000000001,5465.085,22
174022659#12,4632.275,5465.6900000000005,22
174022659#14,4675.046666666666,5465.3,27
174022659#16,4707.205,5464.33,22
174022659#17,4757.8975,5463.7825,22
174022659#19,4788.163333333333,5460.263333333333,22
174022659#2,4222.24,5451.995000000001,21
174022659#21,4837.06,5450.68,22
174022659#22,4872.38,5443.75,22
174022659#23,4911.110000000001,5436.155,22
174022659#24,4962.845,5426.02,22
174022659#3,4264.74,5453.775,21
174022659#4,4300.455,5455.27,21
174022659#5,4341.915000000001,5457.665,21
174022659#6,4394.49,5460.735000000001,21
174022659#7,4442.514999999999,5462.935,21
174022659#8,4466.62,5463.465,21
174022659#9,4504.865,5464.03,22
174022664#1,5303.87,2783.8,12
174022665#1,4210.706666666666,3540.76,16
174022667#1,4334.794285714286,3065.2457142857143,11
174022668#1,4100.610000000001,5074.084999999999,21
174022673,3589.535,1952.72,6
174022674#1,3245.9675,3677.485,15
174022674#3,3243.52,3729.73,15
174022674#4,3241.115,3776.105,15
174022674#5,3237.545,3817.72,15
174022674#6,3234.425,3851.005,15
174022674#7,3227.25,3912.525,15
174022675#1,4503.88,2870.375,12
