rid,x,y
161392508#6,7072.8099999999995,5157.235
161392509#0,6244.7300000000005,1821.4412499999999
161392509#1,6310.567142857143,1800.6514285714286
161392511,7171.505,5004.325000000001
161392512#0,6178.376666666666,1770.22
161392512#1,6162.705,1961.8419999999999
161392512#2,6303.887647058823,1977.509411764706
161392512#3,6345.74,1798.3020000000001
161392513#0,6941.356666666667,5393.143333333333
161392513#1,6968.063333333334,5382.94
161392513#2,6996.27,5372.77
161392513#4,7023.62,5363.915
161392513#5,7117.2775,5348.7275
161392513#6,7253.94,5335.796666666666
161392517#0,5380.2635294117645,1970.7688235294117
161392518#0,6541.0,4841.7925
161392518#1,6581.65,4934.370000000001
161392518#10,6758.715,5587.325
161392518#11,6766.255,5685.695
161392518#12,6770.996666666667,5771.673333333333
161392518#14,6778.41,5856.5650000000005
161392518#2,6600.174999999999,4976.655
161392518#3,6618.43,5021.433333333333
161392518#5,6661.665,5117.0575
161392518#7,6707.475,5222.825
161392518#9,6742.762,5403.737999999999
161392519#0,6834.555,4911.735000000001
161392519#1,6816.563333333334,4911.966666666666
161392519#2,6784.655000000001,4911.385
161392519#3,6758.58,4906.860000000001
161392519#4,6741.145,4901.755
161392519#5,6721.46,4900.18
161392519#6,6698.370000000001,4903.93
161392519#7,6666.5599999999995,4907.389999999999
161392519#8,6625.5,4911.615
161392519#9,6589.03,4914.225
161392522#0,5875.961363636364,1690.1727272727273
161392526#0,6202.365,1867.4850000000001
161392526#1,6207.075000000001,1817.115
161392526#2,6212.5175,1774.4875
161392526#3,5837.298846153846,1684.8326923076925
161392530,6945.68,4760.95
161392537,7091.055,5658.38
161392539,7022.795,5667.62
161392543#0,6920.6849999999995,5089.42
161392543#1,6966.8099999999995,5084.05
161392548,6909.35,5005.845
161392549,6967.525,5640.115
161392551,6600.97,4847.18
161392553,6981.155000000001,5360.495
161392554,7051.91,5616.945
161392555,7080.98,4917.16
161392556,6930.795,5003.505
161392557,7013.3150000000005,5384.87
161392559,7070.98,5659.125
161392561,6950.05,5001.74
161392563,6984.175,5325.92
161392564,7092.045,5717.745000000001
161392565,6889.62,5007.84
161392569#0,6687.485000000001,4851.615
161392569#1,6713.83,4847.615
161392570#0,6748.77,4842.38
161392570#1,6778.5,4838.3099999999995
161392570#2,6802.57,4835.1849999999995
161392571,6945.49,5257.42
161392572#0,6850.1525,4781.1525
161392572#2,6861.9575,4843.875
161392574,6983.053333333333,5284.803333333333
161392575,7010.860000000001,4780.2733333333335
161392580#0,6862.245000000001,4948.59
161392580#1,6930.955,4939.790000000001
161392581#0,6692.4400000000005,4810.780000000001
161392581#1,6703.575,4876.3
161392582#0,6813.924999999999,4813.5650000000005
161392582#1,6822.68,4873.29
161392583,6510.823333333334,1949.4766666666667
161392584#0,7050.66,4743.030000000001
161392584#1,7062.255,4800.905
161392586#0,6642.04,4843.65
161392586#1,6647.56,4929.175
161392586#2,6649.045,4971.12
161392588#0,7058.4400000000005,5603.905
161392588#1,7028.9,5608.295
161392590,7016.276666666668,5544.883333333334
161392594#0,6974.795,5589.9349999999995
161392594#1,7041.972,5588.608
161392595#0,6628.605,4993.505
161392595#1,6669.349999999999,4991.066666666667
161392595#2,6725.2375,4986.165
161392595#3,6707.223333333332,5033.686666666667
161392596#0,6727.195,4805.205
161392596#1,6733.916666666667,4869.570000000001
161392598#0,7003.79,5287.0599999999995
161392598#1,7007.51,5309.625
161392598#2,7009.6849999999995,5343.92
161392599#0,7068.415,5613.895
161392599#1,7041.972,5588.608
161392600#0,7045.155000000001,5180.955
161392600#1,6996.9,5186.4
161392600#2,6955.585,5191.004999999999
161392600#3,6923.485000000001,5194.585
161392601#0,6801.66,4951.125
161392601#1,6792.844999999999,4873.365
161392601#2,6783.645,4794.6849999999995
161392603#0,6963.76,5524.5
161392603#1,7004.57,5515.455
161392603#2,7157.736666666667,5484.080000000001
161392608#0,7014.85,5251.4775
161392608#1,7026.7,5285.459999999999
161392610#0,7085.395,4829.325
161392610#1,7024.7525000000005,4828.4675
161392611#0,7120.44,5135.92
161392611#1,7000.795,5146.695
161392613,6796.614,5038.076
161392614#0,6417.415,1821.905
161392614#1,6524.610000000001,1950.685
161392615#0,7129.855,5740.93
161392615#2,7114.8150000000005,5659.34
161392616#0,6692.943333333334,4942.903333333333
161392616#1,6680.805,4878.040000000001
161392616#2,6669.62,4815.865
161392617#0,7090.59,5278.674999999999
161392617#1,7079.7325,5230.2775
161392619#0,6761.8150000000005,4799.48
161392619#1,6769.8875,4868.76
161392619#2,6775.385,4951.075
161392620#0,7046.525,5651.175
161392620#1,7054.37,5691.924999999999
161392620#2,7060.83,5725.299999999999
161392620#3,7067.036666666667,5743.953333333334
161392621#0,7068.535,5281.1
161392621#1,7059.2175,5239.15
161392621#2,7028.785,5198.004999999999
161392624#0,7044.016666666666,5044.79
161392624#1,6915.666666666667,5057.096666666667
161392624#2,6875.16,5063.66
161392624#3,6820.995,5069.33
161392625#0,6858.16,4919.62
161392625#2,6922.539999999999,4914.744000000001
161392625#3,7050.03,4902.965
161392626#0,7125.336666666667,5376.663333333334
161392626#1,7028.033333333333,5398.849999999999
161392626#2,7010.135,5405.075000000001
161392627#0,6996.545,5541.715
161392627#1,7004.275,5575.33
161392627#2,7007.47,5598.889999999999
161392627#3,7023.5650000000005,5624.1025
161392630#0,6341.051428571429,1796.49
161392630#1,6309.12,1769.48
161392630#2,6283.7,1770.13
161392631,6873.593333333333,5033.826666666667
161392635#0,7181.043333333334,5603.676666666666
161392635#1,7095.88,5623.21
161392635#2,7078.9,5625.005
161392635#4,7061.045,5628.610000000001
161392635#5,7050.33,5632.4
161392636#0,6083.046,2091.344
161392636#2,6358.475,1993.9
161392636#3,6367.415,1922.48
161392636#5,6352.4375,1776.7075
161392636#6,6330.97,1692.9333333333334
161392637#0,6926.74,5213.995
161392637#1,6959.215,5210.63
161392637#2,7002.713333333333,5213.873333333334
161392637#3,7038.8075,5247.887500000001
161392637#4,7049.355,5283.145
161392638#0,5968.047142857143,1791.962857142857
161392638#2,5689.373333333334,1707.8500000000001
161392639#0,5455.9974999999995,1835.6025
161393441,4011.963333333333,3286.9933333333333
161393442#0,4046.92,3358.26
161393442#1,4077.75,3373.855
161393443#0,4150.9349999999995,3305.605
161393443#1,4109.616666666667,3291.22
161393444#0,4141.495,3344.145
161393444#1,4107.473333333333,3328.6233333333334
161393444#2,4071.5,3314.505
161393445#0,4059.125,3336.36
161393445#1,4088.8950000000004,3353.035
161393445#2,4124.306,3374.9199999999996
161393445#3,4147.02,3382.9700000000003
161393446#0,4038.486666666666,3399.4166666666665
161393446#2,4061.73,3352.665
161393446#3,4073.925,3329.6549999999997
161393447#0,4130.166666666667,3322.39
161393447#1,4115.8125,3350.875
161393447#2,4103.45,3373.14
161393447#4,4084.31,3410.22
162173386#0,3096.682,4012.3849999999998
162173392#0,3078.6216666666664,3993.4466666666667
162173402#0,3179.355,4041.2799999999997
163816326#0,5649.798,4140.368
163816326#2,5741.9325,4103.0225
163816326#4,5856.290588235294,3965.0517647058828
164410342#0,4066.1,3956.9600000000005
164410342#2,4135.543333333334,3964.3233333333337
164410343#0,4246.17,3691.435
164410343#2,4224.4400000000005,3689.075
164410344#0,4300.233333333334,3690.3199999999997
164410345#0,4102.68,3933.403333333333
164410345#2,4099.865,3974.7250000000004
164410345#3,4097.15,4000.12
164410346#0,4275.865,3675.46
164410346#1,4269.376666666667,3728.24
168663957#1,3702.31,4092.0066666666667
168663958#0,3518.36,4129.565
168663958#1,3605.27,4123.075000000001
168663958#2,3677.56,4120.24
168663959#1,3907.5950000000003,4094.6150000000002
168663959#2,3851.06,4097.865
168663959#4,3768.9,4102.3325
168663960#0,5431.048333333333,4137.598333333333
168663960#10,4814.206666666667,4114.1883333333335
168663960#4,5223.383333333334,4130.24
168663960#6,5115.636666666666,4125.983333333334
168663960#7,5025.405,4122.41
168663961#1,4052.7,4100.3
168663961#2,4130.24,4100.58
168663961#3,4197.780000000001,4101.92
168663961#4,4253.370000000001,4102.264999999999
168663961#5,4331.63,4106.424999999999
168663961#6,4463.29,4111.145
168663961#7,4626.713333333333,4117.55
168663962#2,3010.5710000000004,4292.648666666667
168663976#0,4544.88,4088.0766666666664
168663978,4020.5,4050.75
168663979,3949.225,3965.16
168663983,4386.780000000001,3947.315
168663986#0,4280.053333333333,4076.653333333333
168663988,3383.066666666667,3994.1633333333334
168663990,3867.286666666667,4014.3283333333334
168663992,4057.3050000000003,4060.91
168663993#0,3941.436,4026.56
168663993#2,4002.7425000000003,4026.425
168663993#3,4047.77,4028.1299999999997
168663993#4,4076.335,4030.2799999999997
168663993#5,4124.870000000001,4036.75
168663994#1,4043.0550000000003,3992.73
168663995#0,3647.344,4089.398
168663996#0,3422.04,4238.66
168663996#1,3449.585,4234.395
168663997#0,3998.67,4056.575
168664000,4090.2066666666665,4061.7233333333334
168664001#0,3672.034285714286,4157.628571428571
168664003#0,3401.0660000000003,4166.26
168664004#0,4066.765,3774.06
168664004#3,4056.6825,3867.0275
168664004#6,4050.3025,3925.8875
168664004#8,4046.085,3964.785
168664006#0,3897.8875,4082.11
168664008#2,3449.603333333333,3896.2533333333336
168664008#4,3443.2275,3700.265
168664008#6,3447.9283333333333,3596.905
168683396#0,4047.99,5577.406666666667
168683396#1,4107.723333333332,5582.643333333333
168683397#1,3539.59,5819.360000000001
168683397#2,3529.88,6036.336428571429
168683398,4043.9449999999997,5687.969999999999
168683399,4156.17,5654.139999999999
168683406,3985.295,5837.365
168683408,3960.09,5835.915
168683414#0,3288.0266666666666,5635.173333333333
168683414#11,3309.17,5300.366666666667
168683414#13,3306.0699999999997,5266.1
168683414#14,3304.67,5229.15
168683414#15,3302.49,5169.615
168683414#16,3300.6175,5109.125
168683414#2,3294.855,5552.3175
168683414#4,3299.015,5510.82
168683414#6,3309.3766666666666,5419.086666666667
168683414#8,3311.3175,5352.1900000000005
168683416#0,4078.54,5635.535
168683416#1,4052.4599999999996,5704.806666666666
168683417#0,4181.5599999999995,5609.639999999999
168683417#1,4178.04,5645.97
168683417#2,4172.625,5700.755
168683418#0,4142.86,5607.575
168683418#1,4139.465,5642.88
168683418#2,4134.65,5691.8
168683419#0,4148.113333333334,4894.136666666666
168683419#2,4138.415,5000.01
168683419#3,4124.360000000001,5148.87
168683419#4,4112.34,5272.27
168683419#5,4101.4349999999995,5385.84
168683419#6,4090.11,5509.844999999999
168683423#1,4013.4750000000004,5696.66
168683423#11,4096.324285714286,4838.71
168683423#2,4018.46,5631.42
168683423#3,4029.315,5506.52
168683423#4,4041.1850000000004,5383.555
168683423#5,4052.015,5274.855
168683423#6,4057.35,5222.32
168683423#7,4065.41,5141.3099999999995
168683423#8,4079.7200000000003,4996.025
168683423#9,4089.9666666666667,4893.81
168683424#0,4038.1220000000003,5864.018
168683424#1,3994.7799999999997,5806.12
168683424#2,3972.91,5804.72
168683424#3,3949.4300000000003,5817.3075
169691270#0,6273.329999999999,3592.78
169691271#0,6257.156666666667,3551.403333333333
169691273#0,6160.975,3557.01
169691273#1,6201.63,3541.415
169691275#0,6200.35,3538.09
169691275#1,6244.24,3541.54
169691275#2,6257.21,3575.08
169691275#3,6269.6849999999995,3607.3199999999997
169811754#0,3490.7183333333337,5811.6483333333335
169811755#0,3547.0066666666667,5426.393333333333
169811755#11,3541.2983333333336,5743.235000000001
169811755#2,3546.065,5453.49
169811755#3,3545.79,5478.635
169811755#4,3545.52,5525.9075
169811755#6,3544.765,5559.2
169811755#8,3543.7200000000003,5594.665
169811755#9,3542.995,5636.3099999999995
169811776,3228.1400000000003,5802.01
169811788,3309.1200000000003,5838.68
169811812#0,3558.603333333334,5803.93
169811812#1,3598.815,5805.305
170624688#0,5270.869333333333,713.1093333333333
170624692#1,4972.586666666667,1144.3700000000001
170624692#2,4889.3099999999995,1136.0500000000002
170624692#3,4775.83,1124.74
170624692#4,4661.42,1112.08
170624692#5,4571.84,1102.125
170624692#6,4403.79,1084.1766666666665
170624716#1,4006.4479999999994,1037.714
170624716#2,4091.532,1057.842
170624716#3,4255.145,1076.365
170624718#1,5427.53,1287.4833333333333
170624721#0,3080.9827659574466,461.0597872340426
170624726#1,5304.094999999999,1288.5749999999998
170624726#2,5367.3175,1314.4375
170624726#3,5417.71,1327.5525
171018740,4703.543636363636,2916.211818181818
171018742#0,4754.694285714286,3076.9700000000003
171018745#0,4837.3825,2849.2125
171018748#0,4833.105,2902.2166666666667
171018750#0,4699.186666666667,2941.6633333333334
171018750#2,4715.961666666666,2917.8583333333336
172359129#0,3524.4166666666665,5675.693333333334
172359129#2,3479.45,5675.235000000001
172359129#3,3444.8,5673.97
172359129#4,3416.875,5672.98
172359529#0,3362.353333333333,5512.416666666667
172363510#1,3667.68,5649.75
172363511,3648.075,5648.7
172363513#0,3636.9399999999996,5680.219999999999
172363513#1,3658.0,5681.02
172363513#2,3681.15,5684.01
172363514#0,3756.0400000000004,5675.453333333334
172363515#0,3699.7333333333336,5578.4766666666665
172363515#2,3695.865,5645.075000000001
172363515#4,3692.8100000000004,5701.035
172363516#0,3629.8599999999997,5647.89
172363516#1,3644.86,5697.4075
172627211,6538.953333333334,1003.4533333333334
172627212,6539.193333333334,1009.6566666666668
172627267#1,6476.93,1428.0900000000001
172627267#2,6378.396666666667,1417.8933333333334
172627267#4,6234.22,1403.4499999999998
172627267#5,6032.12,1382.22
172627267#6,5714.959999999999,1349.3033333333333
174022595#2,4702.3975,3536.6825
174022625,4172.715,4788.34
174022630#1,4132.87,2623.77
174022630#2,4082.584,2699.398
174022632#1,4068.645,4486.655000000001
174022632#2,4064.695,4473.87
174022632#3,4024.6299999999997,4345.486666666667
174022632#4,3980.638,4316.868
174022632#5,3817.54,4325.795
174022633#0,3991.79,3421.745
174022633#1,4005.5333333333333,3426.263333333334
174022633#10,4402.2725,3470.1775
174022633#13,4537.663333333333,3484.7999999999997
174022633#15,4659.1866666666665,3497.9500000000003
174022633#3,4054.9966666666664,3431.786666666667
174022633#5,4116.215,3438.68
174022633#6,4191.1466666666665,3446.39
174022633#8,4267.366666666666,3454.813333333333
174022635#1,4007.37,2803.2
174022635#2,3968.375,2852.81
174022635#3,3938.985,2889.625
174022635#4,3898.0166666666664,2939.903333333333
174022636,3678.1800000000003,1968.4099999999999
174022649,4162.562222222222,2519.867777777778
174022658,4136.783333333333,5447.580000000001
174022659#1,4178.0599999999995,5449.635
174022659#10,4550.6,5464.455
174022659#11,4589.870000000001,5465.085
174022659#12,4632.275,5465.6900000000005
174022659#14,4675.046666666666,5465.3
174022659#16,4707.205,5464.33
174022659#17,4757.8975,5463.7825
174022659#19,4788.163333333333,5460.263333333333
174022659#2,4222.24,5451.995000000001
174022659#21,4837.0599999999995,5450.68
174022659#22,4872.38,5443.75
174022659#23,4911.110000000001,5436.155
174022659#24,4962.845,5426.02
174022659#3,4264.74,5453.775
174022659#4,4300.455,5455.27
174022659#5,4341.915000000001,5457.665
174022659#6,4394.49,5460.735000000001
174022659#7,4442.514999999999,5462.9349999999995
174022659#8,4466.62,5463.465
174022659#9,4504.865,5464.03
174022664#1,5303.87,2783.7999999999997
174022665#1,4210.706666666666,3540.7599999999998
174022667#1,4334.794285714286,3065.2457142857143
174022668#1,4100.610000000001,5074.084999999999
174022673,3589.535,1952.72
174022674#1,3245.9674999999997,3677.485
174022674#3,3243.52,3729.73
174022674#4,3241.115,3776.105
174022674#5,3237.545,3817.72
174022674#6,3234.425,3851.005
174022674#7,3227.25,3912.525
174022675#1,4503.88,2870.375
174022677#1,3312.1099999999997,3757.745
174022677#3,3253.646666666667,3752.0833333333335
174022677#5,3221.83,3748.61
174022677#7,3175.4499999999994,3726.433333333333
174022679#1,3509.065,3635.1025
174022680#0,3771.035,1979.8899999999999
174022680#1,3844.943333333333,1987.6333333333332
174022680#3,3948.1299999999997,1998.33
174022680#5,3978.463333333333,2001.5600000000002
174022680#7,4144.38,2020.2733333333333
174022680#9,4229.215,2029.8
174022681#1,3535.866666666667,3542.7766666666666
174022682#1,3477.17,3491.0066666666667
174022686#0,4725.315,2731.4
174022686#3,4574.11,2708.7766666666666
174022686#5,4491.805,2686.5299999999997
174022686#6,4417.299999999999,2666.91
174022686#7,4274.535,2628.1800000000003
174022689#1,3982.145,3904.5550000000003
174022689#11,4199.073333333333,3928.263333333333
174022689#13,4268.93,3935.8933333333334
174022689#15,4306.823333333334,3940.036666666667
174022689#17,4356.913333333333,3945.513333333334
174022689#2,4001.5950000000003,3906.68
174022689#3,4036.4500000000003,3910.486666666666
174022689#5,4070.536666666667,3914.213333333333
174022689#8,4140.45,3921.8566666666666
174022711#1,4153.863333333334,2637.403333333333
174022711#3,4190.445,2516.52625
174022712#1,3674.3999999999996,3513.3450000000003
174022712#2,3685.625,3429.225
174022719#1,4220.606666666667,1323.9233333333334
174022720#0,5269.365,1563.9650000000001
174022720#1,5411.57,1580.8939999999998
174022720#10,6212.9400000000005,1662.83
174022720#11,6281.610000000001,1670.705
174022720#12,6364.406666666667,1680.8133333333335
174022720#12-AddedOffRampEdge,6456.71,1686.4775
174022720#13,6532.003333333334,1693.6499999999999
174022720#16,6739.6137499999995,1682.46875
174022720#5,5517.623333333333,1592.64
174022720#7,5769.049999999999,1617.655
174022720#7-AddedOnRampEdge,5646.18,1605.28
174022720#8,5946.87,1637.27
174022720#8-AddedOnRampEdge,5889.655,1630.595
174022720#9,6088.98,1652.3733333333332
174022726,4812.168333333333,1432.3933333333334
174040360#1,3989.7779245283023,2828.4155660377355
174040363,6631.215,1583.5658333333333
174402749#0,4102.135714285714,2574.1185714285716
