node1,node2
5247,6442
5248,2139
5248,6443
5249,101
5249,3634
5249,5245
5251,371
5251,1380
5251,5219
5251,6071
5252,1379
5252,1381
5252,4029
5252,4034
5253,366
5253,1380
5253,1382
5253,4046
5254,379
5254,1381
5254,4084
5255,363
5255,399
5255,3045
5255,7834
5256,1384
5256,1388
5256,1838
5256,5260
5257,1387
5257,1837
5257,5259
5258,1386
5258,1388
5258,1394
5258,5266
5259,1385
5259,1387
5259,1389
5259,5257
5259,5266
5260,1384
5260,1388
5260,1390
5260,1393
5260,5256
5260,5263
5261,1389
5261,1392
5261,5264
5261,5459
5262,1392
5262,1832
5262,3052
5262,7841
5263,1390
5263,1391
5263,1393
5263,1838
5263,5260
5264,1389
5264,1392
5264,5261
5265,1384
5265,1387
5265,1835
5266,1385
5266,1389
5266,1394
5266,5258
5266,5259
5267,2437
5267,3524
5267,3526
5267,6906
5267,7001
5268,2438
5268,2501
5268,3525
5268,3528
5268,6905
5269,46
5269,1797
5269,3524
5269,3533
5269,6684
5269,6908
5270,2294
5270,3542
5270,3550
5270,5495
5271,1485
5271,6915
5271,6918
5272,2440
5272,6912
5272,6916
5272,6917
5273,54
5273,2439
5273,3553
5273,6913
5274,896
5274,1395
5274,5287
5274,5405
5274,7965
5274,7988
5276,1433
5276,5359
5276,6857
5277,1823
5277,5386
5277,6062
5277,6321
5278,1398
5278,1400
5279,1399
5279,1401
5279,7237
5279,8112
5280,1400
5280,1402
5280,2121
5281,1401
5281,1403
5281,2123
5281,6423
5282,1402
5282,6425
5282,7683
5283,2115
5283,5401
5283,6390
5283,7979
5284,6416
5284,6417
5285,3559
5285,3561
5285,4561
5285,4583
5286,854
5286,3558
5286,3560
5286,4588
5287,859
5287,3559
5287,5274
5287,5405
5288,2114
5288,6414
5289,2068
5289,2112
5289,6329
5289,6356
5290,2067
5290,3561
5290,6325
5290,6330
5290,6357
5291,833
5291,2055
5291,3560
5291,6329
5292,1822
5292,3941
5292,6063
5292,6322
5293,287
5293,1826
5293,6320
5293,6459
5294,2156
5294,6067
5294,6321
5294,6506
5295,2064
5295,2187
5295,3512
5295,3645
5295,6475
5297,5348
5297,5358
5298,4214
5299,4182
5299,4215
5300,442
5300,509
5300,4111
5300,4178
5301,498
5301,508
5301,4167
5301,4179
5302,497
5302,4168
5302,7812
5302,7826
5303,3206
5303,7813
5303,7827
5304,5699
5304,8035
5305,3594
5305,5700
5306,3595
5306,3612
5307,3063
5307,4183
5307,7848
5308,3586
5308,3613
5309,3587
5309,3625
5310,82
5310,3606
5311,3607
5311,5904
5312,493
5312,3062
5312,7849
5313,522
5313,4163
5313,4196
5314,470
5314,521
5314,4138
5314,4197
5315,454
5315,469
5315,4121
5315,4139
5316,453
5316,511
5316,4122
5317,542
5317,4181
5317,4247
5318,443
5318,552
5318,4110
5318,4237
5319,3636
5319,5399
5319,6953
5320,1406
5320,2054
5320,3170
5320,7987
5320,7991
5321,1817
5321,6740
5321,6870
5322,1408
5322,5191
5322,5202
5324,1410
5324,1412
5324,1454
5324,5437
5324,6742
5324,7179
5325,1411
5325,1413
5325,1419
5325,5332
5325,5425
5325,5433
5326,1412
5326,1414
5326,1418
5326,4690
5326,5333
5326,5448
5327,942
5327,1413
5327,1415
5327,1464
5327,2465
5328,1414
5328,2466
5328,5436
5328,6945
5329,1303
5329,1415
5329,1457
5329,1752
5329,2467
5330,2141
5330,2147
5330,3650
5330,6451
5330,6777
5330,6856
5331,1416
5331,1418
5331,1456
5331,4676
5331,5441
5332,1413
5332,1417
5332,1419
5332,1462
5332,5325
5332,5435
5333,962
5333,1412
5333,1418
5333,1420
5333,5326
5334,1419
5334,4719
5334,6743
5335,1337
5335,1421
5335,5162
5335,7188
5336,2277
5336,5765
5336,6833
5337,2600
5337,5766
5337,6655
5337,7611
5338,2395
5338,3655
5338,6836
5338,7134
5339,2394
5339,2589
5339,5764
5339,6837
5340,5762
5340,7123
5341,5741
5341,5763
5341,7518
5342,1423
5342,1425
5342,5343
5342,5416
5342,7187
5343,1423
5343,1425
5343,5342
5343,7194
5344,92
5344,3631
5344,3638
5344,6441
5344,6862
5344,6865
5345,1430
5345,2406
5345,3648
5345,6863
5346,1434
5346,5383
5347,5387
5347,6802
5347,6859
5348,2373
5348,5297
5348,5358
5348,6860
5349,3187
5349,6575
5350,5429
5350,5452
5350,8005
5351,201
5351,3801
5351,5430
5352,206
5352,3183
5352,3797
5353,196
5353,1319
5353,3790
5353,8010
5354,3185
5354,8014
5355,5156
5355,8012
5356,1310
5356,5157
5356,8015
5357,3188
5357,5109
5357,5451
5357,8004
5358,5297
5358,5348
5359,5276
5359,6857
5360,1424
5360,2058
5360,6314
5360,7188
5361,5402
5361,6336
5361,6732
5361,7187
5361,7200
5362,6829
5362,7035
5362,7514
5364,5486
5364,6960
5364,8450
5365,5573
5365,5582
5366,5070
5367,1274
5369,3527
5369,8477
5370,6579
5370,6640
5371,6961
5371,7025
5371,8451
5372,7023
5376,7027
5377,6696
5378,5483
5380,1428
5380,5386
5381,1427
5381,1429
5381,1433
5381,8476
5382,1428
5382,1432
5382,3490
5382,5384
5383,5346
5384,1432
5384,5382
5385,1429
5385,1431
5386,1428
5386,5277
5386,5380
5387,5347
5388,169
5388,313
5388,3765
5388,3974
5389,85
5389,6593
5390,313
5390,6594
5391,3628
5391,3753
5392,1437
5392,1439
5392,1442
5392,5400
5393,1436
5393,1438
5393,5395
5393,5400
5394,1437
5394,1443
5395,1436
5395,5393
5395,8439
5396,2151
5396,6322
5396,6805
5397,1441
5397,3894
5398,92
5398,243
5398,1440
5398,3642
5399,1436
5399,1443
5399,5319
5400,1438
5400,1442
5400,5392
5400,5393
5401,1445
5401,3178
5401,5283
5401,6390
5401,7979
5402,1444
5402,5361
5402,6732
5402,7200
5402,8002
5403,832
5403,4619
5403,6956
5403,8446
5404,890
5404,2097
5404,3557
5404,4620
5405,5274
5405,5287
5405,6354
5405,6391
5406,751
5406,4477
5406,5411
5407,2085
5407,4476
5407,4478
5407,6362
5408,4477
5408,6378
5409,7030
5410,6734
5410,8453
5411,4477
5411,5406
5411,6363
5411,6577
5413,3362
5413,5418
5413,6403
5414,2106
5414,5417
5414,5419
5414,8285
5415,5418
5415,6408
5415,6411
5415,7032
5416,2109
5416,5342
5416,7187
5417,1422
5417,2106
5417,5414
5418,3362
5418,5413
5418,5415
5418,6408
5418,7032
5419,5414
5419,6366
5419,8285
5420,2075
5420,5148
5421,1447
5421,1452
5421,2213
5421,5432
5421,6532
5422,1446
5422,1448
5422,2212
5422,6533
5422,8017
5423,1447
5423,2048
5423,3190
5423,6305
5423,6576
5424,1407
5424,2043
5424,5450
5424,6302
5424,7994
5425,1411
5425,5325
5425,5433
5425,6742
5426,5445
5427,196
5427,1451
5427,3792
5427,8010
5428,206
5428,1450
5428,3183
5428,3800
5429,1449
5429,5350
5429,5446
5430,2205
5430,5351
5430,6524
5431,1446
5431,1453
5431,2044
5431,6303
5432,1452
5432,5421
5433,1411
5433,1455
5433,1462
5433,5325
5433,5425
5433,5440
5434,1454
5434,1461
5434,4676
5434,5441
5435,1417
5435,1457
5435,1462
5435,1464
5435,5332
5435,5447
5436,1456
5436,1463
5436,2466
5436,5328
5436,5448
5437,1410
5437,1459
5437,1461
5437,5324
5437,5439
5437,6742
5437,7179
5438,1458
5438,1460
5438,4677
5438,5440
5439,1459
5439,1461
5439,2627
5439,5437
5439,7180
5440,1455
5440,1458
5440,1460
5440,1462
5440,5433
5440,5438
5441,1418
5441,1454
5441,1456
5441,1461
5441,5331
5441,5434
5442,1465
5442,2074
5442,6366
5443,2074
5443,5449
5443,6364
5444,194
5444,202
5444,3790
5444,3797
5445,201
5445,3798
5445,5426
5446,1449
5446,5429
5446,5453
5446,5846
5447,1457
5447,1464
5447,5435
5448,1414
5448,1456
5448,1463
5448,4690
5448,5326
5448,5436
5449,5443
5450,2043
5450,2203
5450,5424
5450,6302
5450,6531
5450,8005
5451,2211
5451,5357
5451,6523
5451,8004
5451,8006
5452,5105
5452,5350
5452,8005
5453,1306
5453,5446
5453,5846
5453,6406
5454,1661
5454,5805
5454,6548
5454,6555
5454,7561
5455,571
5455,4265
5456,561
5457,396
5457,3054
5457,5871
5457,7841
5458,3053
5458,6547
5458,7842
5459,1832
5459,5261
5460,1390
5460,2235
5461,2931
5461,6556
5462,4107
5462,5873
5462,6554
5463,6551
5463,6555
5463,7169
5464,1720
5464,6552
5464,7170
5465,4261
5465,5880
5466,558
5466,6549
5466,7572
5467,4275
5467,6550
5467,7573
5468,949
5468,4696
5468,5478
5469,3539
5469,5877
5470,5475
5471,1467
5471,2637
5471,3810
5472,1466
5472,1468
5472,3811
5472,7209
5473,1467
5473,1697
5473,3812
5473,5843
5473,8027
5474,2121
5474,5893
5474,6424
5475,1726
5475,5470
5476,2125
5476,6426
5477,970
5478,965
5478,4721
5478,5468
5479,1469
5479,1471
5480,941
5480,964
5480,1470
5480,4714
5481,350
5481,1472
5481,1474
5481,4013
5482,349
5482,1473
5482,2285
5482,4014
5483,5378
5484,1476
5484,5491
5485,1475
5485,1481
5486,5364
5486,7002
5487,50
5487,3529
5487,3547
5488,48
5488,3531
5488,3545
5489,51
5489,3528
5489,3548
5490,49
5490,3530
5490,3546
5491,1476
5491,1795
5491,5484
5491,5999
5492,47
5492,1484
5492,3542
5492,5495
5493,2327
5493,6757
5494,47
5494,1482
5494,1485
5494,3544
5495,1484
5495,5270
5495,5492
5496,5498
5496,6026
5497,5499
5497,6024
5498,5496
5498,6023
5499,5497
5499,6053
5500,2956
5501,2940
5501,5543
5501,7595
5502,1488
5502,1504
5502,1622
5502,3892
5502,5723
5503,241
5503,1487
5503,1490
5503,4965
5504,1207
5504,1496
5504,4998
5504,6172
5505,1174
5505,1488
5505,1491
5505,4962
5506,1171
5506,1490
5506,1492
5506,4956
5507,1165
5507,1491
5507,1493
5507,4968
5508,299
5508,1177
5508,1492
5508,1494
5508,3952
5509,298
5509,1218
5509,1493
5509,1495
5509,3953
5510,1494
5510,1496
5510,5011
5510,5023
5510,5035
5511,1230
5511,1242
5511,1489
5511,1495
5511,1940
5512,1514
5512,2860
5512,5519
5513,2305
5513,5518
5513,5520
5513,6711
5513,7479
5514,2304
5514,4923
5514,5516
5514,5519
5514,6712
5515,1137
5515,1497
5515,5517
5515,8154
5516,4923
5516,5514
5516,5521
5517,1137
5517,2861
5517,5515
5518,2305
5518,5513
5518,6711
5518,7480
5519,2304
5519,2860
5519,5512
5519,5514
5519,6712
5520,1514
5520,5513
5520,5544
5520,7479
5521,1498
5521,5516
5521,5535
5522,1497
5522,1499
5522,1505
5522,5541
5523,1498
5523,1500
5523,1511
5523,5536
5524,1499
5524,1501
5524,1506
5524,5538
5525,1500
5525,1502
5525,1508
5525,5539
5526,1501
5526,1503
5526,1509
5526,4913
5527,1131
5527,1502
5527,1504
5527,4559
5528,831
5528,1487
5528,1503
5528,1623
5528,5721
5529,2653
5529,4824
5529,5549
5529,7249
5530,3019
5530,4808
5531,1033
5531,4821
5532,1046
5532,4806
5533,3009
5533,4831
5534,1055
5534,2476
5534,6632
5534,6970
5535,1498
5535,1615
5535,5521
5535,5716
5536,1500
5536,1617
5536,5021
5536,5523
5536,5718
5537,157
5537,2183
5537,2886
5537,5546
5537,6485
5538,1501
5538,1618
5538,5524
5538,5719
5539,1502
5539,1619
5539,5043
5539,5525
5539,5720
5540,2181
5540,3900
5540,6485
5540,7206
5541,1499
5541,1616
5541,5522
5541,5717
5542,251
5542,831
5542,1628
5542,5729
5543,1012
5543,4784
5543,5501
5544,1514
5544,1630
5544,5061
5544,5520
5544,5731
5545,1513
5546,157
5546,2849
5546,5537
5547,2657
5547,7251
5547,7468
5548,3775
5548,6631
5549,1520
5549,2653
5549,3042
5549,5529
5549,7249
5550,1517
5550,1524
5550,2875
5550,3895
5550,7898
5551,1516
5551,1518
5551,3109
5551,7494
5551,8176
5551,8178
5552,305
5552,1517
5552,1519
5553,1518
5553,1710
5553,3962
5553,5870
5554,145
5554,1515
5554,1521
5554,6130
5554,7779
5555,1520
5555,1522
5555,1898
5555,3739
5555,7285
5556,1521
5556,1523
5556,2686
5556,2873
5556,3880
5556,4637
5557,229
5557,278
5557,907
5557,1522
5557,1524
5557,7492
5558,244
5558,1516
5558,1523
5558,3930
5559,7211
5560,2955
5560,7210
5560,7619
5561,2958
5561,3937
5561,6479
5563,886
5563,887
5563,4580
5563,4617
5564,4912
5564,5569
5565,5059
5566,1527
5566,4948
5567,4917
5567,5579
5568,4912
5568,5576
5569,5564
5570,4916
5570,4947
5571,4914
5571,4949
5571,5580
5572,5059
5572,5580
5573,4946
5573,5365
5573,8151
5574,4914
5574,5583
5574,8120
5575,4949
5575,5578
5576,5568
5576,5579
5577,4917
5577,5057
5578,5575
5578,5581
5579,4917
5579,5567
5579,5576
5580,4949
5580,5571
5580,5572
5581,5578
5582,5365
5583,4914
5583,5574
5583,8120
5584,1532
5584,5587
5584,5658
5585,1530
5585,1531
5586,1529
5586,5587
5587,1529
5587,1532
5587,5584
5587,5586
5588,1528
5588,1531
5589,1566
5589,1574
5589,5621
5589,5635
5590,1562
5590,1682
5590,3002
5590,3466
5590,5615
5590,5619
5590,5827
5590,6138
5590,7668
5591,1567
5591,1572
5591,5622
5591,5633
5592,1679
5592,5825
5593,869
5593,1538
5593,2987
5593,4600
5593,5621
5594,1537
5594,1570
5594,5629
5594,7656
5595,1574
5595,5633
5596,1541
5596,5627
5597,1540
5597,3694
5597,5628
5598,6501
5599,1544
5599,1676
5599,5824
5599,7674
5600,1543
5600,1545
5600,3007
5600,7675
5601,1544
5601,3008
5602,1547
5602,1558
5602,3482
5602,5613
5602,8456
5603,1546
5603,1548
5603,1557
5603,3000
5603,5614
5603,7668
5604,1547
5604,1564
5604,2999
5604,3001
5604,5619
5604,7669
5605,1550
5605,2494
5605,3694
5605,3702
5605,5628
5605,7748
5606,1549
5606,2994
5606,6991
5606,7657
5607,1552
5607,1679
5607,5791
5607,5827
5607,7670
5608,1551
5608,1553
5608,3001
5608,3003
5609,1552
5609,1554
5609,3004
5609,5620
5609,7672
5610,1553
5610,1555
5610,1564
5610,3006
5610,7669
5611,1554
5611,1556
5611,1557
5611,3000
5612,1555
5612,3486
5612,5613
5612,8456
5613,1547
5613,1555
5613,1558
5613,5602
5613,5612
5614,1546
5614,1557
5614,1559
5614,1562
5614,5603
5615,1558
5615,1682
5615,3002
5615,3466
5615,5590
5615,5618
5615,5827
5615,6138
5616,1561
5616,1675
5616,4348
5616,5823
5617,1560
5617,2988
5617,4601
5617,5635
5617,6991
5618,1534
5618,1558
5618,1563
5618,2999
5618,5615
5619,1562
5619,1564
5619,3001
5619,5590
5619,5604
5619,7668
5620,1548
5620,1554
5620,1563
5620,3004
5620,5609
5620,7670
5621,869
5621,1566
5621,4600
5621,5589
5621,5593
5622,1533
5622,1565
5622,1567
5622,5591
5623,1535
5623,1566
5623,1568
5623,5625
5624,1567
5624,3696
5624,5626
5625,1568
5625,1681
5625,5623
5625,5832
5626,1567
5626,1572
5626,5624
5626,5631
5627,1541
5627,1571
5627,5596
5627,5632
5628,1540
5628,1550
5628,5597
5628,5605
5629,870
5629,1570
5629,4601
5629,5594
5630,1538
5630,1569
5630,1674
5630,5837
5631,1572
5631,3696
5631,5626
5632,1535
5632,1571
5632,1573
5632,5627
5633,1572
5633,1574
5633,5591
5633,5595
5634,1533
5634,1539
5634,1573
5634,1575
5635,1574
5635,2988
5635,4601
5635,5589
5635,5617
5636,1580
5636,1781
5636,5985
5636,7875
5637,1576
5637,1578
5637,3342
5637,8272
5638,1577
5638,3349
5638,6502
5639,1579
5639,1581
5639,1825
5639,3085
5640,1576
5640,1580
5640,6066
5640,7776
5641,1577
5641,1581
5641,7777
5641,8265
5642,3674
5642,3675
5642,6627
5642,7263
5642,7930
5643,2639
5643,6626
5643,6628
5644,3210
5644,6625
5644,6627
5644,7220
5645,1590
5645,3484
5645,6626
5645,7917
5645,8054
5645,8062
5646,909
5646,1715
5646,4640
5646,5866
5647,881
5647,1584
5647,4610
5647,5660
5648,880
5648,1583
5648,4611
5649,921
5649,4659
5649,5662
5650,1528
5650,2444
5650,3730
5650,6633
5651,4618
5651,7534
5652,889
5652,7535
5653,2907
5653,7538
5654,2910
5654,7537
5655,2909
5655,7536
5656,2908
5656,7292
5657,1882
5657,2693
5657,4756
5657,6113
5658,5584
5658,5664
5658,8334
5659,1583
5659,5665
5659,8335
5660,2904
5660,5647
5661,1585
5661,7532
5662,2906
5662,5649
5663,990
5663,1881
5663,6114
5663,7266
5664,2667
5664,5658
5664,8334
5665,3733
5665,5103
5665,5659
5665,6930
5665,8335
5666,1587
5666,8257
5667,1586
5667,3039
5667,3333
5667,5703
5668,908
5668,1589
5668,4632
5669,902
5669,1588
5669,1883
5669,4638
5669,6114
5670,142
5670,3142
5670,3728
5670,6622
5670,8458
5671,135
5671,1592
5671,1593
5671,3210
5671,3724
5672,1591
5672,1599
5672,5673
5672,5678
5673,1591
5673,1594
5673,1598
5673,5672
5674,1593
5674,3129
5674,5678
5674,7920
5675,1596
5675,2003
5676,1595
5676,1597
5676,6233
5676,6235
5677,136
5677,1596
5677,2001
5677,2012
5677,3729
5678,1593
5678,1599
5678,5672
5678,5674
5679,1592
5679,1598
5679,3130
5679,7921
5680,1601
5680,6237
5681,1600
5681,1602
5681,1999
5681,2005
5682,138
5682,1601
5682,3724
5682,6231
5683,5903
5684,4451
5684,4452
5684,5240
5684,5244
5684,5687
5685,3554
5685,6907
5685,8480
5686,3491
5686,3493
5687,5240
5687,5244
5687,5684
5687,8478
5688,4450
5688,4450
5688,7349
5689,4448
5689,4451
5690,1328
5690,3646
5690,5855
5690,5887
5691,5148
5691,6093
5692,1860
5692,6090
5693,1857
5693,2076
5693,3647
5693,4724
5694,345
5694,967
5694,5115
5694,5757
5694,6367
5694,6950
5695,5238
5695,5736
5695,5748
5695,5751
5695,6880
5696,2412
5696,2534
5696,5239
5697,4766
5697,6754
5697,7064
5697,7218
5697,7628
5698,3580
5698,8095
5699,5304
5699,8096
5700,1871
5700,5305
5701,6103
5701,8045
5702,7782
5702,8046
5703,3039
5703,3212
5703,5667
5703,8061
5704,1246
5704,1606
5704,3086
5704,5707
5704,7877
5705,1605
5705,1608
5706,1234
5706,1621
5706,4967
5706,5026
5706,5730
5707,1606
5707,3077
5707,5704
5707,7871
5708,1246
5708,2709
5708,5038
5708,7314
5709,2206
5709,6527
5710,200
5710,1309
5710,2042
5710,3796
5710,6299
5711,1612
5711,1976
5712,1611
5712,1621
5712,3069
5712,6208
5712,7858
5713,1137
5713,1614
5713,1635
5713,4922
5713,5050
5714,1136
5714,1613
5714,1615
5714,4923
5714,8162
5715,1505
5715,1614
5715,1616
5715,8154
5716,1511
5716,1615
5716,1617
5716,5535
5717,1228
5717,1506
5717,1616
5717,1618
5717,5541
5718,1508
5718,1617
5718,1619
5718,5021
5718,5536
5719,1250
5719,1509
5719,1618
5719,1620
5719,5538
5720,1131
5720,1619
5720,1622
5720,5043
5720,5539
5720,6212
5721,1487
5721,1620
5721,1623
5721,1980
5721,4913
5721,5528
5722,1607
5722,1612
5722,1630
5722,3068
5722,7859
5723,1170
5723,1504
5723,1622
5723,1624
5723,5502
5724,1623
5724,1625
5724,4961
5724,5049
5725,288
5725,1256
5725,1624
5725,1626
5726,1226
5726,1625
5726,1627
5726,3942
5727,1626
5727,1628
5727,3903
5727,5019
5727,6489
5728,251
5728,830
5728,1627
5728,1629
5729,103
5729,1628
5729,2959
5729,3665
5729,5542
5730,1265
5730,1513
5730,1621
5730,1631
5730,5706
5731,1630
5731,1632
5731,5061
5731,5544
5731,7479
5732,1631
5732,1633
5732,2860
5732,5016
5733,1223
5733,1632
5733,1634
5733,3664
5733,6712
5734,105
5734,1633
5734,1635
5734,2305
5734,7480
5735,1257
5735,1613
5735,1634
5735,2861
5736,5695
5736,5748
5736,5751
5736,6879
5737,2411
5737,6710
5737,7515
5739,2404
5739,4765
5740,2899
5740,6850
5740,7526
5741,2898
5741,5341
5741,7518
5741,7527
5742,42
5742,45
5742,2319
5742,6351
5742,6705
5742,6819
5743,2381
5743,2384
5743,3522
5743,3523
5743,6350
5743,7347
5744,4765
5744,6835
5745,2393
5746,5760
5746,6351
5746,6698
5746,6816
5747,3518
5747,6022
5747,6813
5748,5695
5748,5736
5748,5751
5748,7076
5749,2538
5749,2546
5750,5236
5750,5239
5750,6832
5750,7068
5751,5235
5751,5695
5751,5736
5751,5748
5751,6899
5752,2431
5752,5233
5752,5236
5752,6897
5753,2429
5753,5232
5753,5234
5753,6890
5754,2422
5754,5233
5754,6013
5754,6894
5755,2265
5755,2426
5755,5231
5756,2312
5756,4683
5757,345
5757,5694
5757,6950
5758,343
5758,4009
5758,5133
5759,4682
5759,5154
5760,5746
5760,6350
5761,6752
5761,6754
5762,3655
5762,5340
5763,2897
5763,3652
5763,5341
5764,2394
5764,2597
5764,5339
5764,6837
5765,2277
5765,5336
5765,6833
5765,7131
5766,5337
5766,6655
5766,7611
5767,2385
5767,7345
5768,314
5768,3520
5768,6820
5769,319
5769,6694
5770,316
5770,3979
5771,3976
5772,398
5772,1383
5772,5895
5773,1728
5773,6543
5774,388
5774,1734
5774,4052
5774,5913
5775,1852
5775,6535
5776,6085
5776,7159
5777,2315
5777,7160
5778,1735
5778,5912
5778,6723
5779,578
5779,1637
5779,7575
5780,1636
5780,3055
5780,4262
5780,7842
5781,587
5781,662
5781,672
5781,4305
5781,4378
5782,586
5782,730
5782,4304
5783,1649
5783,1808
5783,5793
5783,5961
5783,6020
5784,1642
5784,1648
5784,5792
5784,6153
5785,1641
5785,1643
5785,1808
5785,1921
5785,6018
5786,1642
5786,1807
5786,5962
5786,6019
5786,8353
5787,1904
5787,7755
5788,649
5788,1646
5788,1921
5788,4367
5789,1645
5789,1647
5789,4365
5789,6153
5790,632
5790,648
5790,1646
5790,4348
5791,1641
5791,1649
5791,1679
5791,5607
5791,5827
5792,1640
5792,1648
5792,1809
5792,5784
5792,6019
5793,1653
5793,5783
5793,5797
5793,5961
5794,1652
5794,1653
5794,3401
5794,3411
5794,8359
5795,1651
5795,5796
5795,5960
5795,8423
5796,1650
5796,1651
5796,1654
5796,5795
5797,1653
5797,3416
5797,5793
5797,8359
5798,236
5798,1184
5798,3886
5798,4976
5798,7306
5799,405
5799,1667
5800,1656
5800,1658
5800,3016
5800,5838
5801,1657
5801,1659
5801,3018
5801,7724
5802,1658
5802,1660
5802,3017
5802,7726
5803,1659
5803,1661
5803,4289
5803,7725
5804,1660
5804,1662
5804,3687
5804,6556
5805,1661
5805,1663
5805,5454
5805,6548
5805,7919
5806,1662
5806,1664
5806,3127
5806,5204
5807,1663
5807,1665
5807,5196
5808,1664
5808,4208
5808,5189
5809,1666
5809,1668
5809,2306
5809,4068
5809,7553
5810,1656
5810,1667
5810,2923
5810,6399
5810,7554
5811,1372
5811,1657
5811,1668
5811,1691
5811,7562
5812,6494
5812,8050
5812,8058
5812,8059
5813,8415
5814,8407
5814,8410
5815,3126
5815,6037
5816,176
5816,179
5816,223
5816,1670
5816,3896
5817,245
5817,246
5817,1669
5817,1671
5817,3933
5818,281
5818,1670
5818,1672
5818,3897
5818,3904
5818,4793
5819,144
5819,252
5819,1020
5819,1671
5819,3742
5819,3900
5820,127
5820,1681
5820,3698
5820,4396
5820,7755
5821,1570
5821,1675
5821,1690
5821,8419
5822,631
5822,1560
5822,1674
5822,1676
5822,3464
5823,1543
5823,1675
5823,1677
5823,4348
5823,5616
5824,648
5824,1676
5824,1678
5824,5599
5825,1677
5825,1679
5825,4365
5825,5592
5826,1536
5826,1551
5826,1648
5826,1678
5826,1680
5827,1679
5827,1682
5827,3002
5827,3466
5827,5590
5827,5607
5827,5615
5827,5791
5827,6138
5828,680
5828,1673
5828,1685
5829,1534
5829,1559
5829,1680
5829,1683
5829,1906
5829,7671
5829,8413
5829,8422
5830,1682
5830,1684
5830,3462
5830,8264
5831,1683
5831,3341
5831,3482
5831,6495
5831,6500
5831,8278
5832,654
5832,1681
5832,1686
5832,5625
5833,1685
5833,1687
5833,4371
5833,4427
5834,700
5834,710
5834,1686
5834,1688
5835,661
5835,869
5835,1687
5835,1689
5835,4416
5836,1688
5836,1690
5836,4378
5836,4599
5836,5978
5836,7656
5837,1674
5837,1689
5837,1774
5837,2987
5837,5630
5838,1656
5838,1692
5838,5800
5838,5879
5839,1691
5839,1693
5839,4007
5840,342
5840,1692
5840,1694
5840,2928
5840,7746
5841,1693
5841,1730
5841,3032
5841,7747
5842,1695
5842,1701
5842,3841
5842,5897
5843,1697
5843,1707
5843,3862
5843,5473
5843,8027
5844,1468
5844,1696
5844,1698
5844,3198
5844,5127
5844,6262
5845,1697
5845,1699
5845,5128
5845,5146
5845,6263
5845,8020
5846,1326
5846,1698
5846,5446
5846,5453
5847,1700
5847,1702
5847,3842
5847,7234
5848,1701
5848,1703
5848,3866
5848,7235
5849,1702
5849,1704
5849,3837
5849,3867
5850,1703
5850,1705
5850,3838
5850,8033
5851,1704
5851,1706
5851,3204
5851,8475
5852,1705
5852,1707
5852,3822
5852,3843
5853,208
5853,1696
5853,1706
5853,3861
5854,1398
5854,3802
5854,5875
5854,8468
5854,8472
5855,3646
5855,5690
5855,5887
5856,2915
5856,5153
5857,4736
5857,7543
5857,7682
5858,1469
5858,4718
5858,4734
5858,7681
5858,7683
5859,338
5859,4717
5859,7682
5860,3692
5860,4003
5860,6548
5860,6731
5861,115
